"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected"
195055,Residential,"Address:
      
        7103 Highway 36
              
        Locality:
    
                     77541 TX
            United States","7103 Highway 36",,"Jones Creek",77541,TX,Available,,"Monday, November 21, 2022","224,999","6,999","223,999","8,999","222,500",13999.00,,2,1,"1,278",21780,0.00,1936,✔,Brazoria,Hervey,2023-06-18
194006,Land,"Address:
      
        2005 Johnson Dr
                  Lot 81 4.13 Acres (Tract 23)
              
        Locality:
    
                     77541 TX
            United States","2005 Johnson Dr","Lot 81 4.13 Acres (Tract 23)","Oyster Creek",77541,TX,Available,,"Tuesday, June 27, 2023","87,999","4,500","86,999","5,999","85,999",7500.00,,,,"179,902",,,,✔,Brazoria,"Brazosport Ind Park",2023-06-25
24025,Land,"Address:
      
        0 Quintana St
                  AKA CR 241
              
        Locality:
    
                     77541 TX
            United States","0 Quintana St","AKA CR 241",Freeport,77541,TX,Available,,,"600,000","36,000",,,,,,,,,395525,,,✔,Brazoria,"JP & O L Bryan",
194005,Land,"Address:
      
        2133 Johnson Dr
                  Lot 78 4.83 Acres (Tract 19)
              
        Locality:
    
                     77541 TX
            United States","2133 Johnson Dr","Lot 78 4.83 Acres (Tract 19)","Oyster Creek",77541,TX,Sold,,"Monday, June 26, 2023","79,999","3,500","78,999","4,800","77,999",5600.00,,,,"210,394",,,,✔,Brazoria,"Brazosport Ind Park",2021-08-09
194004,Land,"Address:
      
        2225 Johnson Dr
                  Lot 77 6.31 Acres (Tract 18)
              
        Locality:
    
                     77541 TX
            United States","2225 Johnson Dr","Lot 77 6.31 Acres (Tract 18)","Oyster Creek",77541,TX,Sold,,"Monday, February 06, 2023","109,500","4,999","108,500","5,999","107,500",6999.00,,,,"274,863",,,,✔,Brazoria,"Brazosport Ind Park",2021-08-09
204040,Residential,"Address:
      
        1022 W 8th St
              
        Locality:
    
                     77541 TX
            United States","1022 W 8th St",,Freeport,77541,TX,Available,,,"154,499","6,999","153,999","7,999","151,999",11999.00,,3,2,"1,181",,0.00,1950,✔,Brazoria,,2022-08-04
111023,Land,"Address:
      
        0 Lynee Ln (Lot1 & 2)
              
        Locality:
    
                     77545 TX
            United States","0 Lynee Ln (Lot1 & 2)",,Fresno,77545,TX,Available,,,"29,500",999,"27,500","2,000",,,,,,,9596,,,✔,,,
124007,Land,"Address:
      
        0 FM 521 (5th)
              
        Locality:
    
                     77545 TX
            United States","0 FM 521 (5th)",,Fresno,77545,TX,Available,,,"29,900","2,500","27,000","3,500","24,900",4500.00,,,,,25439,,,✔,"Fort Bend",,
124025,Land,"Address:
      
        0 FM 2351 Rd
                  Res D & D5 Blk 4
              
        Locality:
    
                     77546 TX
            United States","0 FM 2351 Rd","Res D & D5 Blk 4",Friendswood,77546,TX,Available,,,"99,999","5,200","97,999","6,200","95,999",7200.00,750,,,,18693,,,✔,Harris,"Wedgewood Village",
137025,Residential,"Address:
      
        703 Bank Dr
              
        Locality:
    
                     77547 TX
            United States","703 Bank Dr",,"Galena Park",77547,TX,Available,"Orion Rodriguez","Tuesday, September 05, 2023","195,999","7,500","194,900","8,999","193,900",11900.00,1799,4,1,"1,198",6110,1.00,1951,✔,Harris,"Galena Manor",2023-06-03
191056,Residential,"Address:
      
        1511 37th St
              
        Locality:
    
                     77550 TX
            United States","1511 37th St",,Galveston,77550,TX,Available,,,"284,999","11,999","283,999","13,999","282,999",16999.00,,3,1,"1,744",2720,0.00,1957,✔,Galveston,"Menard Sur",
146034,Land,"Address:
      
        0 2ND ST off GLACERON
                  (10,000)
              
        Locality:
    
                     77554 TX
            United States","0 2ND ST off GLACERON","(10,000)",Galveston,77554,TX,Available,,,"116,999","3,999","115,999","5,999","114,999",7999.00,,,,"10,000",,,,✔,Galveston,"Bay Harbor",2019-12-30
,Land,"Address:
      
        Wilson rd. tr104a & tr104a-1
              
        Locality:
    
                     77560 TX
            United States","Wilson rd. tr104a & tr104a-1",,Hankamer,77560,TX,Available,,"Wednesday, August 17, 2022","329,999","15,950","328,500","17,950","326,500",21999.00,,,,,,,,✔,Chambers,,2022-08-16
1900077,Residential,"Address:
      
        200 S Magnolia St
              
        Locality:
    
                     77562 TX
            United States","200 S Magnolia St",,Highlands,77562,TX,"Sale Pending","Orion Rodriguez","Wednesday, August 16, 2023","167,999","5,500","166,999","6,999","165,999",8999.00,,2,1,900,6250,0.00,1930,✔,Harris,"Highlands Townsite",2023-07-11
205024,Residential,"Address:
      
        2410 Daffodil St.
              
        Locality:
    
                     77562 TX
            United States","2410 Daffodil St.",,Highlands,77562,TX,Sold,,"Friday, June 23, 2023","228,999","9,999","227,999","11,999","226,999",13999.00,$1895,3,1,"1,239",9240,2.00,1982,✔,Harris,"Country Terrace Sec 2",2023-05-03
167018,Residential,"Address:
      
        2303 Goldenrod St
              
        Locality:
    
                     77562 TX
            United States","2303 Goldenrod St",,Highlands,77562,TX,Sold,"Gabriela Espinoza","Friday, September 01, 2023","216,500","9,999","215,500","10,999","213,500",12999.00,$1799,3,2,"1,485",9350,0.00,1978,✔,Harris,"County Terrece",2023-02-17
201037,Residential,"Address:
      
        414 E CANAL RD
              
        Locality:
    
                     77562 TX
            United States","414 E CANAL RD",,Highlands,77562,TX,Sold,"Gabriela Espinoza","Wednesday, April 05, 2023","199,999","9,999","198,999","10,999","197,999",13999.00,$1795,,,"1,200",,2.00,1990,✔,Harris,"LAKEVIEW TERRACE",2022-09-13
21056,Residential,"Address:
      
        322 Maple Dr
              
        Locality:
    
                     77563 TX
            United States","322 Maple Dr",,Hitchcock,77563,TX,Available,,,"199,999","6,500","198,999","7,999","197,777",9999.00,,3,2,"1,658",14764,1.00,2006,✔,Galveston,"WH Jack Sur",
192019,Residential,"Address:
      
        6700A Carver Ave
              
        Locality:
    
                     77563 TX
            United States","6700A Carver Ave",,Hitchcock,77563,TX,Available,,,"153,999","5,999","152,999","7,500","151,500",8999.00,$1395,2,1,"1,025",,2.00,1966,✔,Galveston,"LITTLE BEND MANOR",2023-04-26
204032,Residential,"Address:
      
        6717 Fairwood Rd.
              
        Locality:
    
                     77563 TX
            United States","6717 Fairwood Rd.",,Hitchcock,77563,TX,Available,,,"144,999","4,900","143,999","6,500","142,777",8999.00,,3,1,"1,183",9361,0.00,,✔,Galveston,"Meadow Place",2023-04-26
200030,Residential,"Address:
      
        7110 Stewart St.
              
        Locality:
    
                     77563 TX
            United States","7110 Stewart St.",,Hitchcock,77563,TX,Available,,"Tuesday, December 13, 2022","229,900","8,500","228,900","9,999","227,500",11999.00,,3,2,960,12000,2.00,1969,✔,Galveston,,2023-04-10
173057,Residential,"Address:
      
        6708 Hawthorne Rd
              
        Locality:
    
                     77563 TX
            United States","6708 Hawthorne Rd",,Hitchcock,77563,TX,Available,,"Thursday, July 16, 2020","129,999","5,999","128,999","6,999","127,777",8999.00,,3,1,925,8475,0.00,1987,✔,Galveston,Sunnyside,2023-04-26
196046,Residential,"Address:
      
        210 Southern Oaks Dr
              
        Locality:
    
                     77566 TX
            United States","210 Southern Oaks Dr",,"Lake Jackson",77566,TX,Available,,,"238,999","7,999","237,999","9,999","236,777",12500.00,1899,3,2,"1,463",12150,1.00,1948,✔,brazoria,"Pecan grove",2023-06-13
194046,Residential,"Address:
      
        508 Walnut St.
              
        Locality:
    
                     77566 TX
            United States","508 Walnut St.",,"Lake Jackson",77566,TX,Available,,"Wednesday, August 03, 2022","249,999","7,500","248,999","8,999","247,777",10999.00,$1839,3,2,"1,512",,2.00,1980,✔,Brazoria,"FLAGRIDGE SEC I",2022-06-30
41052,Land,"Address:
      
        12 Richards Courts
              
        Locality:
    
                     77568 TX
            United States","12 Richards Courts",,"La Marque",77568,TX,Sold,"Cynthia Garcia","Tuesday, April 18, 2023","39,999",999,"38,999","1,999","37,777",3999.00,,,,,22772,,,✔,Galveston,"Richard Taylor",
192044,Residential,"Address:
      
        2513 Stonewall
              
        Locality:
    
                     77568 TX
            United States","2513 Stonewall",,"La Marque",77568,TX,Available,,"Tuesday, July 12, 2022","122,999","4,500","121,999","5,999","120,999",7999.00,,3,2,"1,544",,0.00,1968,✔,Galveston,,2023-04-26
204068,Residential,"Address:
      
        2326 Boss St
              
        Locality:
    
                     77568 TX
            United States","2326 Boss St",,"La Marque",77568,TX,Available,,"Thursday, November 03, 2022",,,,,,,1999,4,2+,"1,904",14478,2.00,1970,✔,Galveston,"JD Moore Sur",2023-04-26
197040,Residential,"Address:
      
        1816 1st St
              
        Locality:
    
                     77568 TX
            United States","1816 1st St",,"La Marque",77568,TX,Available,,"Monday, January 09, 2023","174,999","6,999","173,999","7,999","172,500",9999.00,,3,2,"1,088",7200,1.00,1962,✔,Galveston,"Cook & Stewart",2023-05-02
174054,Residential,"Address:
      
        2302 Oaklawn Dr
              
        Locality:
    
                     77568 TX
            United States","2302 Oaklawn Dr",,"La Marque",77568,TX,Available,,,"166,999","4,500","165,999","5,999","164,999",7500.00,,3,2,"1,192",10688,1.00,1960,✔,Galveston,"JD Moore Sur",
201059,Residential,"Address:
      
        1415 Oak St.
              
        Locality:
    
                     77568 TX
            United States","1415 Oak St.",,"La Marque",77568,TX,Available,,,"409,999","19,999","408,999","22,999","407,999",24999.00,,4,2,"2,488",46350,2.00,1974,✔,Galveston,,2023-01-09
192050,Residential,"Address:
      
        615 Wisteria St
              
        Locality:
    
                     77568 TX
            United States","615 Wisteria St",,"La Marque",77568,TX,Sold,,"Thursday, December 29, 2022","191,999","8,900","190,999","10,399","189,988",13399.00,$1699,4,2,"1,316",10732,2.00,2013,✔,Galveston,"JD Moore Sur",2022-10-24
195042,Residential,"Address:
      
        201 Oak St
              
        Locality:
    
                     77568 TX
            United States","201 Oak St",,"La Marque",77568,TX,Available,,,"212,999","7,999","211,500","9,999","209,900",11999.00,,3,1,"2,179",15060,0.00,1956,✔,Galveston,"JD Moore Sur",2023-04-26
197032,Residential,"Address:
      
        5924 Delany Rd.
              
        Locality:
    
                     77569 TX
            United States","5924 Delany Rd.",,Hitchcock,77569,TX,Sold,"Dorothy Valencia","Tuesday, April 04, 2023","87,999","2,999","86,999","3,999","85,500",5500.00,,,,"1,160",7579,,1957,✔,Galveston,,2023-02-27
197072,Residential,"Address:
      
        511 Baywood St
              
        Locality:
    
                     77571 TX
            United States","511 Baywood St",,Shoreacres,77571,TX,Available,,,"259,999","8,999","258,999","10,999","257,777",12999.00,1869,4,1,"1,418",13400,1.00,1965,✔,Harris,Shoreacres,2023-04-08
81023,Residential,"Address:
      
        3114 Falk Ct #3114
              
        Locality:
    
                     77571 TX
            United States","3114 Falk Ct #3114",,"La Porte",77571,TX,Available,,,"124,999","3,500","123,999","4,999","122,999",6999.00,,2,1+,"1,007",,0.00,1965,✔,Harris,"Township Townhome Condo",
148008,Residential,"Address:
      
        601 N 12th St.
              
        Locality:
    
                     77571 TX
            United States","601 N 12th St.",,"La Porte",77571,TX,Leased,"Valarie Armenta","Monday, May 15, 2023","209,999","9,999","208,500","11,500","206,999",13999.00,1569,3,1+,975,6250,,1978,✔,Harris,"La Porte Bids",2023-02-23
166011,Land,"Address:
      
        442 Baywood
              
        Locality:
    
                     77571 TX
            United States","442 Baywood",,"La Porte",77571,TX,Available,,,"81,999","5,999","79,999","6,999","77,999",7999.00,$639,,,"9,750",,,1965,✔,Harris,Shoreacres,2023-03-26
204020,Residential,"Address:
      
        1710 Valley View Dr.
              
        Locality:
    
                     77571 TX
            United States","1710 Valley View Dr.",,"La Porte",77571,TX,Sold,"Orion Rodriguez","Monday, May 22, 2023","216,999","9,999","215,999","10,999","214,999",12999.00,$1999,4,2,"1,456",,0.00,1976,✔,Harris,GREENDALE,2023-02-26
155046,"Land, Commercial","Address:
      
        0 BROADWAY LOT 4 & 5 BLK 411
              
        Locality:
    
                     77571 TX
            United States","0 BROADWAY LOT 4 & 5 BLK 411",,"La Porte",77571,TX,Available,,,"54,999","3,500","52,999","4,500",,,$395,,,"6,250",,,,✔,Harris,"La Porte",2022-01-25
188016,Residential,"Address:
      
        112 N 4th St.
              
        Locality:
    
                     77571 TX
            United States","112 N 4th St.",,"La Porte",77571,TX,Available,,"Friday, January 13, 2023","96,999","4,500","95,777","5,999","94,777",6999.00,,3,1,"1,038",6250,0.00,1946,✔,Harris,"La Porte",2023-05-16
,Residential,"Address:
      
        3332 Miramar Dr
              
        Locality:
    
                     77571 TX
            United States","3332 Miramar Dr",,Shoreacres,77571,TX,Unavailable,,,,,,,,,,4,3+,"3,698",18000,2.00,2014,✔,Harris,Shoreacres,
101014,Land,"Address:
      
        1702 S Broadway St
              
        Locality:
    
                     77571 TX
            United States","1702 S Broadway St",,"La Porte",77571,TX,Available,,,"149,999","3,999","148,999","5,500","147,777",7500.00,,,,,21875,,,✔,Harris,"La Porte",2023-06-20
194032,Residential,"Address:
      
        501 S Holmes St.
              
        Locality:
    
                     77571 TX
            United States","501 S Holmes St.",,"La Porte",77571,TX,Available,,,"299,999","12,999","298,999","14,999","297,999",18999.00,$2495,3,2+,"2,364",,2.00,1978,✔,Harris,"BAY FRONT TO LA PORTE",2023-02-26
41045,Land,"Address:
      
        1602 S Hwy 3
              
        Locality:
    
                     77573 TX
            United States","1602 S Hwy 3",,"League City",77573,TX,Available,,,"137,999","6,999","135,000","8,499",,,,,,,17750,,,✔,Galveston,"Perry & Austin",
172022,Residential,"Address:
      
        2522 Merrimac Dr
              
        Locality:
    
                     77573 TX
            United States","2522 Merrimac Dr",,"League City",77573,TX,Leased,,"Tuesday, March 30, 2021","169,999","7,999","167,999","9,500","165,999",11500.00,$1529,3,1,"1,238",7095,1.00,1981,✔,Galveston,"The Landing",2020-07-13
192052,Residential,"Address:
      
        4320 Blossomwood Dr
              
        Locality:
    
                     77573 TX
            United States","4320 Blossomwood Dr",,"League City",77573,TX,Sold,"Cynthia Garcia","Monday, July 31, 2023","333,999","15,999","332,777","17,999","329,999",21999.00,$2499,3,2+,"2,368",7693,2.00,2001,✔,Galveston,"Claremont Park",2023-06-07
,Commercial,"Address:
      
        110 McKibben Ln
              
        Locality:
    
                     77573 TX
            United States","110 McKibben Ln",,"League City",77573,TX,Available,,"Monday, January 09, 2023","659,999","29,999","658,500","35,000","657,000",42000.00,4750,,,"6,660",22433,,1969,✔,Galveston,,2023-04-20
159015,Land,"Address:
      
        0 FM 160 ROAD N
              
        Locality:
    
                     77575 TX
            United States","0 FM 160 ROAD N",,Liberty,77575,TX,Available,,,,,,,,,,,,,,,,✔,Liberty,,2021-07-27
172039,Land,"Address:
      
        210 Baker Circle
              
        Locality:
    
                     77575 TX
            United States","210 Baker Circle",,Ames,77575,TX,Sold,"Moises Molinari","Tuesday, June 13, 2023","33,999",699,"33,500","1,695","32,500",2999.00,,,,"10,001",,,,✔,Liberty,"Baker Henry",2023-05-20
198115,Land,"Address:
      
        100 Carter St
              
        Locality:
    
                     77575 TX
            United States","100 Carter St",,Liberty,77575,TX,Sold,"Cynthia Garcia","Monday, June 19, 2023","59,999",999,"58,999","1,999","57,500",3500.00,,,,,,,,✔,Liberty,,2023-05-24
197085,Residential,"Address:
      
        1824 Magnolia St
              
        Locality:
    
                     77575 TX
            United States","1824 Magnolia St",,Liberty,77575,TX,Available,,,"207,999","5,500","206,999","6,500","205,777",9999.00,,3,2,"1,736",11850,2.00,1945,✔,Liberty,"Liberty Outer",2023-09-07
190085,Land,"Address:
      
        0 County Road 184
              
        Locality:
    
                     77575 TX
            United States","0 County Road 184",,Liberty,77575,TX,Available,,,"55,999",999,"54,999","1,499","53,999",3500.00,,,,"21,780",21780,,,✔,Liberty,,2023-05-12
189021,Residential,"Address:
      
        192 Private Road 1906 
                  AKA 1011 CR-190
              
        Locality:
    
                     77575 TX
            United States","192 Private Road 1906","AKA 1011 CR-190",Liberty,77575,TX,Available,,,"244,999","10,999","242,999","13,999","240,999",16999.00,,2,1,"1,040",,,1945,✔,Liberty,,2022-09-27
159050,Land,"Address:
      
        0 HWY 146 N West Lot
              
        Locality:
    
                     77575 TX
            United States","0 HWY 146 N West Lot",,Liberty,77575,TX,Available,,"Tuesday, January 08, 2019","379,900","19,900","376,900","24,900","373,900",29900.00,,,,"180,218",,,,✔,Liberty,"JD Martinez",2023-05-20
159014,Land,"Address:
      
        0 County Road 158
              
        Locality:
    
                     77575 TX
            United States","0 County Road 158",,Liberty,77575,TX,Available,,"Friday, September 29, 2017",,,,,,,,,,"121,968",,,,✔,Liberty,Cormier,2021-06-11
167070,Residential,"Address:
      
        424 County Road 140
              
        Locality:
    
                     77575 TX
            United States","424 County Road 140",,Liberty,77575,TX,Available,,,"299,999","9,999","298,999","12,999","297,777",19999.00,,3,2,"2,060",91040,,,✔,Liberty,,2023-09-07
204029,Residential,"Address:
      
        523 Baker Cir
              
        Locality:
    
                     77575 TX
            United States","523 Baker Cir",,Liberty,77575,TX,Available,,"Thursday, January 12, 2023","129,999","3,999","128,999","5,500","127,500",7999.00,,4,2,"1,340",11639,,1942,✔,Liberty,"Baker Henry",2023-09-07
167091,Residential,"Address:
      
        1011 Oak Dr
              
        Locality:
    
                     77575 TX
            United States","1011 Oak Dr",,Liberty,77575,TX,Available,,"Wednesday, April 25, 2018","273,999","9,999","272,999","10,999","271,999",13999.00,,3,2,"1,728",8400,2.00,1962,✔,Liberty,"Oak Forest",2023-09-07
195051,Residential,"Address:
      
        19231 Highway 146 N
              
        Locality:
    
                     77575 TX
            United States","19231 Highway 146 N",,Liberty,77575,TX,Available,,,"159,999","6,500","158,777","7,900","157,777",9999.00,,,,"2,504",,,1970,✔,Liberty,,2023-09-07
201079,Residential,"Address:
      
        3670 County Road 133
              
        Locality:
    
                     77575 TX
            United States","3670 County Road 133",,Liberty,77575,TX,Available,,"Thursday, September 22, 2022","109,999","4,500","108,500","5,900","106,900",7900.00,,2,1,924,42048,0.00,1971,✔,Liberty,"Raley Sec 1",2023-05-20
159050,Land,"Address:
      
        0 HWY 146 N East Lot
              
        Locality:
    
                     77575 TX
            United States","0 HWY 146 N East Lot",,Liberty,77575,TX,Available,,,"364,900","19,990","362,900","24,900","359,900",29900.00,,,,"174,631",174631,,,✔,Liberty,"JD Martinez",2023-05-20
172056,Land,"Address:
      
        710 Martin Luther King St S
              
        Locality:
    
                     77575 TX
            United States","710 Martin Luther King St S",,Liberty,77575,TX,Available,,,"69,999","2,500","68,999","3,999","67,999",4999.00,,,,"36,590",,,,✔,Liberty,"James Martin",2023-09-07
194076,Residential,"Address:
      
        13052 Highway 146
              
        Locality:
    
                     77575 TX
            United States","13052 Highway 146",,Liberty,77575,TX,Available,,,"99,999","3,500","98,999","4,900","97,999",6500.00,,3,2,"2,034",,,1954,✔,Liberty,,2022-12-08
65056,Residential,"Address:
      
        616 Garrett St
              
        Locality:
    
                     77575 TX
            United States","616 Garrett St",,Liberty,77575,TX,"Sale Pending","Gabriela Espinoza","Saturday, September 02, 2023","149,999","5,500","148,777","7,500","147,555",10999.00,$1499,3,2,"1,237",4400,1.00,1968,✔,Liberty,Garrett,2023-05-20
201014,Land,"Address:
      
        7440 FM-834 E TX
              
        Locality:
    
                     77575 TX
            United States","7440 FM-834 E TX",,Liberty,77575,TX,Available,,"Tuesday, March 08, 2022","39,999",999,"32,999","1,999","31,999",3500.00,,,,"5,625",,,,✔,Liberty,"BEVERS ADDN",2023-09-07
200061,Residential,"Address:
      
        4281 County Rd 162
              
        Locality:
    
                     77575 TX
            United States","4281 County Rd 162",,Liberty,77575,TX,Available,,,"129,999","3,900","128,999","4,999","127,777",6999.00,,3,2,"1,593",,2.00,1979,✔,Liberty,,2023-09-07
67042,Residential,"Address:
      
        2529 E Commerce St
              
        Locality:
    
                     77577 TX
            United States","2529 E Commerce St",,Liverpool,77577,TX,Available,,,"188,999","7,500","186,999","10,500","184,900",13900.00,,6,2,"3,632",94177,0.00,1963,✔,Brazoria,Rural,2023-05-24
204008,Residential,"Address:
      
        7210 Mississippi Rd.
              
        Locality:
    
                     77578 TX
            United States","7210 Mississippi Rd.",,Manvel,77578,TX,Available,,,"264,999","11,999","263,999","13,999","262,999",15999.00,$1999,3,1,"1,536",43560,0.00,1972,✔,Brazoria,"MANVEL PLAZA",2023-04-26
196045,Land,"Address:
      
        8507 W Sheri Cir
              
        Locality:
    
                     77578 TX
            United States","8507 W Sheri Cir",,Manvel,77578,TX,Sold,"Gabriela Espinoza","Friday, September 01, 2023","109,999","3,999","108,999","4,999","107,777",6999.00,779,,,,27443,,,✔,Brazoria,"Brandi estates",
52047,Residential,"Address:
      
        1864 Capri Ln
              
        Locality:
    
                     77586 TX
            United States","1864 Capri Ln",,Seabrook,77586,TX,Available,,,"222,999","7,500","221,999","8,999","220,999",10999.00,,3,2,"1,211",6760,2.00,1963,✔,Harris,Miramar,2023-02-10
102033,Residential,"Address:
      
        4811 Pine St
              
        Locality:
    
                     77586 TX
            United States","4811 Pine St",,Seabrook,77586,TX,Available,,,"175,000","7,500","173,999","8,999","172,500",10999.00,,4,2,"1,344",12000,0.00,2004,✔,Harris,"El Jardin Bay Shore",2023-02-12
155040,Residential,"Address:
      
        1514 LONGLEY ST
              
        Locality:
    
                     77587 TX
            United States","1514 LONGLEY ST",,"South Houston",77587,TX,Leased,,"Friday, April 01, 2016","126,999","7,500","124,999","8,900","122,500",10750.00,,4,2,"1,148",7500,1.00,1958,✔,Harris,"Wofford Homesites",
2312,Residential,"Address:
      
        310 Georgia St.
              
        Locality:
    
                     77587 TX
            United States","310 Georgia St.",,Houston,77587,TX,Available,,,"165,999","6,999","164,777","7,999","162,999",9999.00,,3,1+,"1,190",,,1930,✔,Harris,"South Houston",2022-10-22
189006,Residential,"Address:
      
        2401 Camino Court
              
        Locality:
    
                     77590 TX
            United States","2401 Camino Court",,"Texas City",77590,TX,Available,,,"248,999","8,500","247,999","9,999","246,999",11999.00,2099,4,2,"1,964",8810,2.00,1980,✔,Galveston,"Clearview Terrace",2023-04-28
198083,Residential,"Address:
      
        2813 13th Ave N
              
        Locality:
    
                     77590 TX
            United States","2813 13th Ave N",,"Texas City",77590,TX,Available,,,,,,,,,,3,1,"1,020",6720,1.00,,✔,Galveston,"Logan Sur",2023-08-02
173055,Residential,"Address:
      
        25 18th Ave N 
              
        Locality:
    
                     77590 TX
            United States","25 18th Ave N",,"Texas City",77590,TX,Available,,,"114,999","5,999","112,999","6,999","111,655",8999.00,,3,1,"1,080",6250,0.00,1950,✔,Galveston,,2023-05-01
203013,Residential,"Address:
      
        2821 28th Avenue N
              
        Locality:
    
                     77590 TX
            United States","2821 28th Avenue N",,"Texas City",77590,TX,Available,,,,,,,,,,,,"1,470",7875,2.00,,✔,Galveston,"Mc Clain Park",2023-09-12
192014,Land,"Address:
      
        2901 Rust Ave 
              
        Locality:
    
                     77590 TX
            United States","2901 Rust Ave",,"Texas City",77590,TX,Sold,"Cynthia Garcia","Thursday, June 01, 2023","43,999",999,"42,999","1,999","41,500",3500.00,,,,"6,048",,,,✔,Galveston,Clairmont,2023-02-22
198084,Residential,"Address:
      
        2017 14th Ave N
              
        Locality:
    
                     77590 TX
            United States","2017 14th Ave N",,"Texas City",77590,TX,Sold,"Mirian Pahua","Thursday, June 01, 2023","179,999","6,999","178,999","7,999","177,777",9999.00,,4,2,"1,578",7900,0.00,1956,✔,Galveston,"Westview Sec 2",
197066,Residential,"Address:
      
        1214 3rd Avenue S
              
        Locality:
    
                     77590 TX
            United States","1214 3rd Avenue S",,"Texas City",77590,TX,Available,,,"141,999","3,999","139,999","4,999","138,999",6999.00,,3,2,"1,125",12632,1.00,1972,✔,Galveston,KOHFELDT,2023-06-08
192055,Residential,"Address:
      
        902 15th Ave N
              
        Locality:
    
                     77590 TX
            United States","902 15th Ave N",,"Texas City",77590,TX,Sold,"Gabriela Espinoza","Wednesday, August 02, 2023","169,999","5,999","168,999","6,999","167,777",8999.00,,3,1,"1,348",,,1934,✔,Galveston,,2023-05-01
205075,Residential,"Address:
      
        2213 12th Ave N
              
        Locality:
    
                     77590 TX
            United States","2213 12th Ave N",,"Texas City",77590,TX,"Sale Pending","Orion Rodriguez","Tuesday, August 15, 2023","194,999","9,999","193,999","10,999","192,500",12999.00,,3,2,"1,720",,0.00,1948,✔,Galveston,"Kohfeldt Heights",2023-05-01
191027,Residential,"Address:
      
        116 17th Ave N
              
        Locality:
    
                     77590 TX
            United States","116 17th Ave N",,"Texas City",77590,TX,Available,,,"147,500","4,900","146,500","6,500","145,500",8500.00,,3,1,"1,166",,1.00,1943,✔,Galveston,,2023-09-12
48041,Residential,"Address:
      
        24 4TH AVE N.
              
        Locality:
    
                     77590 TX
            United States","24 4TH AVE N.",,"Texas City",77590,TX,Available,,,"145,999","4,999","144,999","6,999","143,500",9999.00,,3,1,"1,440",6250,,1950,✔,Galveston,,2023-05-01
,Residential,"Address:
      
        1822 4th Avenue N
              
        Locality:
    
                     77590 TX
            United States","1822 4th Avenue N",,"Texas City",77590,TX,Leased,"Cynthia Garcia","Monday, October 31, 2022","179,900","7,500","178,500","8,900","176,500",10900.00,$1549,3,1,"1,404",6900,1.00,1980,✔,Galveston,,2022-10-05
192041,Land,"Address:
      
        425 N Pine Rd
              
        Locality:
    
                     77591 TX
            United States","425 N Pine Rd",,"Texas City",77591,TX,Available,,"Monday, May 16, 2022","89,999","3,999","88,999","4,999","87,500",6999.00,,,,"39,703",,,,✔,Galveston,"League Sur",2023-02-27
195044,Residential,"Address:
      
        7406 Nightingale Cir
              
        Locality:
    
                     77591 TX
            United States","7406 Nightingale Cir",,"Texas City",77591,TX,Sold,"John Moreno","Thursday, June 01, 2023","169,999","7,500","168,999","8,900","167,500",10999.00,,3,2,"1,189",6615,1.00,1979,✔,Galveston,"South Acre Manor Sec 4",2023-04-18
159028,Residential,"Address:
      
        6206 Opal St.
              
        Locality:
    
                     77591 TX
            United States","6206 Opal St.",,"Texas City",77591,TX,Sold,"Orion Rodriguez","Tuesday, June 27, 2023","199,999","8,500","198,900","10,000","197,900",13999.00,$1699,3,2,"1,234",8889,2.00,1975,✔,Galveston,Prets,2023-05-03
204036,Residential,"Address:
      
        5114 ROYAL OAK DR
              
        Locality:
    
                     77591 TX
            United States","5114 ROYAL OAK DR",,"Texas City",77591,TX,Available,,,"199,999","7,999","198,999","8,999","197,999",10999.00,$1699,,2,"1,501",12052,2.00,1978,✔,Galveston,"Oak Park",2023-05-03
,Land,"Address:
      
        508 Inwood
              
        Locality:
    
                     77611 TX
            United States","508 Inwood",,"Bridge City",77611,TX,Available,,,"34,999",999,"33,999","1,999","32,777",3500.00,,,,,10933,,,✔,Orange,"Oak Grove",2023-06-30
,Land,"Address:
      
        785 Young Dr
              
        Locality:
    
                     77611 TX
            United States","785 Young Dr",,"Bridge City",77611,TX,Available,,"Wednesday, July 05, 2023","49,999",999,"48,999","1,999","47,777",3700.00,,,,,34800,,,✔,Orange,Bridgeview,2023-09-20
192011,Residential,"Address:
      
        2370 Granger Dr.
              
        Locality:
    
                     77611 TX
            United States","2370 Granger Dr.",,"Bridge City",77611,TX,Available,,,"149,999","6,999","148,599","8,900","147,999",10900.00,,2,1,"1,416",33106,1.00,1955,✔,Orange,"LOT 9 BLK 1 DARBY",2023-04-25
190026,Residential,"Address:
      
        623 County Road 786
              
        Locality:
    
                     77612 TX
            United States","623 County Road 786",,Buna,77612,TX,Available,,,"79,999","2,500","78,900","3,900","77,500",5900.00,,3,2,"1,560",43560,0.00,1994,✔,Jasper,"BUNA ISD MARKET ADJUSTMENT",2023-09-10
